move_number,piece,from_square,to_square,is_capture,is_check,is_castle,fen,material_balance,developed_pieces,pst_score,opponent_threats,label,prev_1_piece,prev_1_is_capture,prev_2_piece,prev_2_is_capture
65,6,46,38,True,False,False,5k2/pp4p1/2p3K1/4P1p1/3P4/2P4P/Pb4P1/8 w - - 0 33,-2,1,-50,18,good,1.0,False,3.0,True
66,3,9,18,True,False,False,5k2/pp4p1/2p5/4P1K1/3P4/2P4P/Pb4P1/8 b - - 0 33,-1,1,0,16,good,3.0,True,6.0,True
67,1,23,31,False,False,False,5k2/pp4p1/2p5/4P1K1/3P4/2b4P/P5P1/8 w - - 0 34,-2,1,-5,19,inaccuracy,6.0,True,3.0,True
68,3,18,27,True,False,False,5k2/pp4p1/2p5/4P1K1/3P3P/2b5/P5P1/8 b - - 0 34,-2,1,-5,15,good,3.0,True,1.0,False
69,1,31,39,False,False,False,5k2/pp4p1/2p5/4P1K1/3b3P/8/P5P1/8 w - - 0 35,-3,1,-5,21,good,1.0,False,3.0,True
70,3,27,36,True,False,False,5k2/pp4p1/2p5/4P1KP/3b4/8/P5P1/8 b - - 0 35,-3,1,-5,12,good,3.0,True,1.0,False
71,1,14,30,False,False,False,5k2/pp4p1/2p5/4b1KP/8/8/P5P1/8 w - - 0 36,-4,1,-10,22,good,1.0,False,3.0,True
72,3,36,9,False,False,False,5k2/pp4p1/2p5/4b1KP/6P1/8/P7/8 b - - 0 36,-4,1,-10,9,inaccuracy,3.0,True,1.0,False
73,6,38,37,False,False,False,5k2/pp4p1/2p5/6KP/6P1/8/Pb6/8 w - - 1 37,-4,1,-10,18,good,1.0,False,3.0,False
74,6,61,53,False,False,False,5k2/pp4p1/2p5/5K1P/6P1/8/Pb6/8 b - - 2 37,-4,1,-10,11,good,3.0,False,6.0,False
75,1,30,38,False,False,False,8/pp3kp1/2p5/5K1P/6P1/8/Pb6/8 w - - 3 38,-4,1,-10,20,inaccuracy,6.0,False,6.0,False
76,3,9,2,False,False,False,8/pp3kp1/2p5/5KPP/8/8/Pb6/8 b - - 0 38,-4,1,-10,10,good,6.0,False,1.0,False
77,1,38,46,False,False,False,8/pp3kp1/2p5/5KPP/8/8/P7/2b5 w - - 1 39,-4,1,-10,20,inaccuracy,1.0,False,3.0,False
78,6,53,52,False,True,False,8/pp3kp1/2p3P1/5K1P/8/8/P7/2b5 b - - 0 39,-4,1,-10,11,good,3.0,False,1.0,False
79,6,37,36,False,False,False,8/pp2k1p1/2p3P1/5K1P/8/8/P7/2b5 w - - 1 40,-4,1,-10,20,inaccuracy,1.0,False,6.0,False
80,1,49,33,False,False,False,8/pp2k1p1/2p3P1/4K2P/8/8/P7/2b5 b - - 2 40,-4,1,-10,12,inaccuracy,6.0,False,6.0,False
81,6,36,27,False,False,False,8/p3k1p1/2p3P1/1p2K2P/8/8/P7/2b5 w - - 0 41,-4,1,-10,20,good,6.0,False,1.0,False
82,6,52,43,False,False,False,8/p3k1p1/2p3P1/1p5P/3K4/8/P7/2b5 b - - 1 41,-4,1,-10,12,good,1.0,False,6.0,False
83,6,27,18,False,False,False,8/p5p1/2pk2P1/1p5P/3K4/8/P7/2b5 w - - 2 42,-4,1,-10,20,good,6.0,False,6.0,False
84,1,42,34,False,False,False,8/p5p1/2pk2P1/1p5P/8/2K5/P7/2b5 b - - 3 42,-4,1,-10,11,good,6.0,False,6.0,False
85,1,8,16,False,False,False,8/p5p1/3k2P1/1pp4P/8/2K5/P7/2b5 w - - 0 43,-4,1,-10,21,inaccuracy,6.0,False,1.0,False
86,3,2,38,False,False,False,8/p5p1/3k2P1/1pp4P/8/P1K5/8/2b5 b - - 0 43,-4,1,-10,11,good,1.0,False,1.0,False
87,1,16,24,False,False,False,8/p5p1/3k2P1/1pp3bP/8/P1K5/8/8 w - - 1 44,-4,1,-10,21,good,1.0,False,3.0,False
88,1,33,24,True,False,False,8/p5p1/3k2P1/1pp3bP/P7/2K5/8/8 b - - 0 44,-4,1,-10,12,inaccuracy,3.0,False,1.0,False
89,6,18,9,False,False,False,8/p5p1/3k2P1/2p3bP/p7/2K5/8/8 w - - 0 45,-5,1,-5,20,inaccuracy,1.0,False,1.0,True
90,6,43,35,False,False,False,8/p5p1/3k2P1/2p3bP/p7/8/1K6/8 b - - 1 45,-5,1,-5,11,inaccuracy,1.0,True,6.0,False
91,6,9,16,False,False,False,8/p5p1/6P1/2pk2bP/p7/8/1K6/8 w - - 2 46,-5,1,-5,20,good,6.0,False,6.0,False
92,6,35,27,False,False,False,8/p5p1/6P1/2pk2bP/p7/K7/8/8 b - - 3 46,-5,1,-5,8,inaccuracy,6.0,False,6.0,False
93,6,16,24,True,False,False,8/p5p1/6P1/2p3bP/p2k4/K7/8/8 w - - 4 47,-5,1,-5,20,good,6.0,False,6.0,False
94,1,34,26,False,False,False,8/p5p1/6P1/2p3bP/K2k4/8/8/8 b - - 0 47,-4,1,-5,8,good,6.0,False,6.0,True
1,1,12,28,False,False,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0,0,0,22,good,,,,
2,1,52,44,False,False,False,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0,0,0,29,good,1.0,False,,
3,1,13,29,False,False,False,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0,0,0,29,inaccuracy,1.0,False,1.0,False
4,1,51,35,False,False,False,rnbqkbnr/pppp1ppp/4p3/8/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,0,0,0,31,good,1.0,False,1.0,False
5,1,28,36,False,False,False,rnbqkbnr/ppp2ppp/4p3/3p4/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,0,0,0,31,good,1.0,False,1.0,False
6,1,50,34,False,False,False,rnbqkbnr/ppp2ppp/4p3/3pP3/5P2/8/PPPP2PP/RNBQKBNR b KQkq - 0 3,0,0,0,31,good,1.0,False,1.0,False
7,2,6,21,False,False,False,rnbqkbnr/pp3ppp/4p3/2ppP3/5P2/8/PPPP2PP/RNBQKBNR w KQkq - 0 4,0,0,0,32,good,1.0,False,1.0,False
8,5,59,41,False,False,False,rnbqkbnr/pp3ppp/4p3/2ppP3/5P2/5N2/PPPP2PP/RNBQKB1R b KQkq - 1 4,0,1,10,31,good,1.0,False,2.0,False
9,1,10,18,False,False,False,rnb1kbnr/pp3ppp/1q2p3/2ppP3/5P2/5N2/PPPP2PP/RNBQKB1R w KQkq - 2 5,0,1,10,31,good,2.0,False,5.0,False
10,2,57,42,False,False,False,rnb1kbnr/pp3ppp/1q2p3/2ppP3/5P2/2P2N2/PP1P2PP/RNBQKB1R b KQkq - 0 5,0,1,10,33,good,5.0,False,1.0,False
11,1,11,19,False,False,False,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/5P2/2P2N2/PP1P2PP/RNBQKB1R w KQkq - 1 6,0,2,0,33,inaccuracy,1.0,False,2.0,False
12,3,58,51,False,False,False,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/5P2/2PP1N2/PP4PP/RNBQKB1R b KQkq - 0 6,0,2,0,33,good,2.0,False,1.0,False
13,3,5,12,False,False,False,r3kbnr/pp1b1ppp/1qn1p3/2ppP3/5P2/2PP1N2/PP4PP/RNBQKB1R w KQkq - 1 7,0,3,0,34,good,1.0,False,3.0,False
14,2,62,47,False,False,False,r3kbnr/pp1b1ppp/1qn1p3/2ppP3/5P2/2PP1N2/PP2B1PP/RNBQK2R b KQkq - 2 7,0,4,0,32,good,3.0,False,3.0,False
15,6,4,6,False,False,True,r3kb1r/pp1b1ppp/1qn1p2n/2ppP3/5P2/2PP1N2/PP2B1PP/RNBQK2R w KQkq - 3 8,0,5,10,35,good,3.0,False,2.0,False
16,2,47,37,False,False,False,r3kb1r/pp1b1ppp/1qn1p2n/2ppP3/5P2/2PP1N2/PP2B1PP/RNBQ1RK1 b kq - 4 8,0,5,10,34,good,2.0,False,6.0,False
17,1,14,30,False,False,False,r3kb1r/pp1b1ppp/1qn1p3/2ppPn2/5P2/2PP1N2/PP2B1PP/RNBQ1RK1 w kq - 5 9,0,5,-10,37,inaccuracy,6.0,False,2.0,False
18,2,37,47,False,False,False,r3kb1r/pp1b1ppp/1qn1p3/2ppPn2/5PP1/2PP1N2/PP2B2P/RNBQ1RK1 b kq - 0 9,0,5,-10,35,good,2.0,False,1.0,False
19,6,6,14,False,False,False,r3kb1r/pp1b1ppp/1qn1p2n/2ppP3/5PP1/2PP1N2/PP2B2P/RNBQ1RK1 w kq - 1 10,0,5,10,35,blunder,1.0,False,2.0,False
20,2,47,30,True,False,False,r3kb1r/pp1b1ppp/1qn1p2n/2ppP3/5PP1/2PP1N2/PP2B1KP/RNBQ1R2 b kq - 2 10,0,5,10,35,good,2.0,False,6.0,False
21,1,15,23,False,False,False,r3kb1r/pp1b1ppp/1qn1p3/2ppP3/5Pn1/2PP1N2/PP2B1KP/RNBQ1R2 w kq - 0 11,-1,5,-50,37,inaccuracy,6.0,False,2.0,True
22,2,30,47,False,False,False,r3kb1r/pp1b1ppp/1qn1p3/2ppP3/5Pn1/2PP1N1P/PP2B1K1/RNBQ1R2 b kq - 0 11,-1,5,-50,34,good,2.0,True,1.0,False
23,2,21,38,False,False,False,r3kb1r/pp1b1ppp/1qn1p2n/2ppP3/5P2/2PP1N1P/PP2B1K1/RNBQ1R2 w kq - 1 12,-1,5,-40,35,inaccuracy,1.0,False,2.0,False
24,2,47,37,False,False,False,r3kb1r/pp1b1ppp/1qn1p2n/2ppP1N1/5P2/2PP3P/PP2B1K1/RNBQ1R2 b kq - 2 12,-1,5,-50,37,good,2.0,False,2.0,False
25,3,12,30,False,False,False,r3kb1r/pp1b1ppp/1qn1p3/2ppPnN1/5P2/2PP3P/PP2B1K1/RNBQ1R2 w kq - 3 13,-1,5,-70,37,good,2.0,False,2.0,False
26,2,42,52,False,False,False,r3kb1r/pp1b1ppp/1qn1p3/2ppPnN1/5PB1/2PP3P/PP4K1/RNBQ1R2 b kq - 4 13,-1,5,-70,38,good,2.0,False,3.0,False
27,2,1,11,False,False,False,r3kb1r/pp1bnppp/1q2p3/2ppPnN1/5PB1/2PP3P/PP4K1/RNBQ1R2 w kq - 5 14,-1,5,-70,37,blunder,3.0,False,2.0,False
28,2,37,20,False,False,False,r3kb1r/pp1bnppp/1q2p3/2ppPnN1/5PB1/2PP3P/PP1N2K1/R1BQ1R2 b kq - 6 14,-1,6,-60,36,good,2.0,False,2.0,False
29,6,14,21,False,True,False,r3kb1r/pp1bnppp/1q2p3/2ppP1N1/5PB1/2PPn2P/PP1N2K1/R1BQ1R2 w kq - 7 15,-1,6,-60,39,blunder,2.0,False,2.0,False
30,2,20,3,True,False,False,r3kb1r/pp1bnppp/1q2p3/2ppP1N1/5PB1/2PPnK1P/PP1N4/R1BQ1R2 b kq - 8 15,-1,6,-60,37,good,2.0,False,6.0,False
31,4,5,3,True,False,False,r3kb1r/pp1bnppp/1q2p3/2ppP1N1/5PB1/2PP1K1P/PP1N4/R1Bn1R2 w kq - 0 16,-10,6,-60,37,inaccuracy,6.0,False,2.0,True
32,1,55,47,False,False,False,r3kb1r/pp1bnppp/1q2p3/2ppP1N1/5PB1/2PP1K1P/PP1N4/R1BR4 b kq - 0 16,-7,5,-90,34,inaccuracy,2.0,True,4.0,True
33,2,38,53,True,False,False,r3kb1r/pp1bnpp1/1q2p2p/2ppP1N1/5PB1/2PP1K1P/PP1N4/R1BR4 w kq - 0 17,-7,5,-90,35,inaccuracy,4.0,True,1.0,False
34,6,60,53,True,False,False,r3kb1r/pp1bnNp1/1q2p2p/2ppP3/5PB1/2PP1K1P/PP1N4/R1BR4 b kq - 0 17,-6,5,-70,35,good,1.0,False,2.0,True
35,4,3,5,False,False,False,r4b1r/pp1bnkp1/1q2p2p/2ppP3/5PB1/2PP1K1P/PP1N4/R1BR4 w - - 0 18,-9,4,-40,33,inaccuracy,2.0,True,6.0,True
36,1,47,39,False,False,False,r4b1r/pp1bnkp1/1q2p2p/2ppP3/5PB1/2PP1K1P/PP1N4/R1B2R2 b - - 1 18,-9,4,-40,33,good,6.0,True,4.0,False
37,3,30,44,True,False,False,r4b1r/pp1bnkp1/1q2p3/2ppP2p/5PB1/2PP1K1P/PP1N4/R1B2R2 w - - 0 19,-9,4,-40,34,inaccuracy,4.0,False,1.0,False
38,3,51,44,True,True,False,r4b1r/pp1bnkp1/1q2B3/2ppP2p/5P2/2PP1K1P/PP1N4/R1B2R2 b - - 0 19,-8,4,-35,34,inaccuracy,1.0,False,3.0,True
39,6,21,22,False,False,False,r4b1r/pp2nkp1/1q2b3/2ppP2p/5P2/2PP1K1P/PP1N4/R1B2R2 w - - 0 20,-11,3,-35,36,inaccuracy,3.0,True,3.0,True
40,2,52,37,False,False,False,r4b1r/pp2nkp1/1q2b3/2ppP2p/5P2/2PP2KP/PP1N4/R1B2R2 b - - 1 20,-11,3,-35,29,good,3.0,True,6.0,False
41,6,22,14,False,True,False,r4b1r/pp3kp1/1q2b3/2ppPn1p/5P2/2PP2KP/PP1N4/R1B2R2 w - - 2 21,-11,3,-35,38,inaccuracy,6.0,False,2.0,False
42,2,37,20,False,False,False,r4b1r/pp3kp1/1q2b3/2ppPn1p/5P2/2PP3P/PP1N2K1/R1B2R2 b - - 3 21,-11,3,-35,28,good,2.0,False,6.0,False
43,6,14,13,False,True,False,r4b1r/pp3kp1/1q2b3/2ppP2p/5P2/2PPn2P/PP1N2K1/R1B2R2 w - - 4 22,-11,3,-35,40,good,6.0,False,2.0,False
44,2,20,5,True,False,False,r4b1r/pp3kp1/1q2b3/2ppP2p/5P2/2PPn2P/PP1N1K2/R1B2R2 b - - 5 22,-11,3,-35,28,inaccuracy,2.0,False,6.0,False
45,6,13,5,True,False,False,r4b1r/pp3kp1/1q2b3/2ppP2p/5P2/2PP3P/PP1N1K2/R1B2n2 w - - 0 23,-16,3,-35,40,good,6.0,False,2.0,True
46,3,44,23,True,False,False,r4b1r/pp3kp1/1q2b3/2ppP2p/5P2/2PP3P/PP1N4/R1B2K2 b - - 0 23,-13,2,-65,24,good,2.0,True,6.0,True
1,1,12,28,False,False,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0,0,0,22,good,,,,
2,1,49,41,False,False,False,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0,0,0,29,good,1.0,False,,
3,3,5,26,False,False,False,rnbqkbnr/p1pppppp/1p6/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0,0,0,24,inaccuracy,1.0,False,1.0,False
4,3,58,49,False,False,False,rnbqkbnr/p1pppppp/1p6/8/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,0,1,0,29,inaccuracy,1.0,False,3.0,False
5,1,11,19,False,False,False,rn1qkbnr/pbpppppp/1p6/8/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 2 3,0,2,0,26,inaccuracy,3.0,False,3.0,False
6,2,62,47,False,False,False,rn1qkbnr/pbpppppp/1p6/8/2B1P3/3P4/PPP2PPP/RNBQK1NR b KQkq - 0 3,0,2,0,34,good,3.0,False,1.0,False
7,3,2,47,True,False,False,rn1qkb1r/pbpppppp/1p5n/8/2B1P3/3P4/PPP2PPP/RNBQK1NR w KQkq - 1 4,0,3,10,28,inaccuracy,1.0,False,2.0,False
8,1,54,47,True,False,False,rn1qkb1r/pbpppppp/1p5B/8/2B1P3/3P4/PPP2PPP/RN1QK1NR b KQkq - 0 4,3,3,-40,33,good,2.0,False,3.0,True
9,5,3,21,False,False,False,rn1qkb1r/pbpppp1p/1p5p/8/2B1P3/3P4/PPP2PPP/RN1QK1NR w KQkq - 0 5,0,2,10,27,inaccuracy,3.0,True,1.0,True
10,1,52,44,False,False,False,rn1qkb1r/pbpppp1p/1p5p/8/2B1P3/3P1Q2/PPP2PPP/RN2K1NR b KQkq - 1 5,0,2,10,30,good,1.0,True,5.0,False
11,2,6,23,False,False,False,rn1qkb1r/pbpp1p1p/1p2p2p/8/2B1P3/3P1Q2/PPP2PPP/RN2K1NR w KQkq - 0 6,0,2,10,31,blunder,5.0,False,1.0,False
12,3,61,54,False,False,False,rn1qkb1r/pbpp1p1p/1p2p2p/8/2B1P3/3P1Q1N/PPP2PPP/RN2K2R b KQkq - 1 6,0,3,0,32,good,1.0,False,2.0,False
13,1,10,18,False,False,False,rn1qk2r/pbpp1pbp/1p2p2p/8/2B1P3/3P1Q1N/PPP2PPP/RN2K2R w KQkq - 2 7,0,4,0,33,good,2.0,False,3.0,False
14,2,57,42,False,False,False,rn1qk2r/pbpp1pbp/1p2p2p/8/2B1P3/2PP1Q1N/PP3PPP/RN2K2R b KQkq - 0 7,0,4,0,34,good,3.0,False,1.0,False
15,5,21,22,False,False,False,r2qk2r/pbpp1pbp/1pn1p2p/8/2B1P3/2PP1Q1N/PP3PPP/RN2K2R w KQkq - 1 8,0,5,-10,32,good,1.0,False,2.0,False
16,4,63,62,False,False,False,r2qk2r/pbpp1pbp/1pn1p2p/8/2B1P3/2PP2QN/PP3PPP/RN2K2R b KQkq - 2 8,0,5,-10,37,good,2.0,False,5.0,False
17,5,22,21,False,False,False,r2qk1r1/pbpp1pbp/1pn1p2p/8/2B1P3/2PP2QN/PP3PPP/RN2K2R w KQq - 3 9,0,5,-10,31,blunder,5.0,False,4.0,False
18,2,42,36,False,False,False,r2qk1r1/pbpp1pbp/1pn1p2p/8/2B1P3/2PP1Q1N/PP3PPP/RN2K2R b KQq - 4 9,0,5,-10,34,good,4.0,False,5.0,False
19,5,21,20,False,False,False,r2qk1r1/pbpp1pbp/1p2p2p/4n3/2B1P3/2PP1Q1N/PP3PPP/RN2K2R w KQq - 5 10,0,5,-10,33,good,5.0,False,2.0,False
20,2,36,26,True,False,False,r2qk1r1/pbpp1pbp/1p2p2p/4n3/2B1P3/2PPQ2N/PP3PPP/RN2K2R b KQq - 6 10,0,5,-10,33,good,2.0,False,5.0,False
21,1,19,26,True,False,False,r2qk1r1/pbpp1pbp/1p2p2p/8/2n1P3/2PPQ2N/PP3PPP/RN2K2R w KQq - 0 11,-3,4,-10,35,good,5.0,False,2.0,True
22,5,59,52,False,False,False,r2qk1r1/pbpp1pbp/1p2p2p/8/2P1P3/2P1Q2N/PP3PPP/RN2K2R b KQq - 0 11,0,3,-35,30,good,2.0,True,1.0,True
23,6,4,6,False,False,True,r3k1r1/pbppqpbp/1p2p2p/8/2P1P3/2P1Q2N/PP3PPP/RN2K2R w KQq - 1 12,0,3,-35,32,inaccuracy,1.0,True,5.0,False
24,5,52,34,False,False,False,r3k1r1/pbppqpbp/1p2p2p/8/2P1P3/2P1Q2N/PP3PPP/RN3RK1 b q - 2 12,0,3,-35,32,good,5.0,False,6.0,False
25,5,20,34,True,False,False,r3k1r1/pbpp1pbp/1p2p2p/2q5/2P1P3/2P1Q2N/PP3PPP/RN3RK1 w q - 3 13,0,3,-35,36,good,6.0,False,5.0,False
26,1,41,33,False,False,False,r3k1r1/pbpp1pbp/1p2p2p/2Q5/2P1P3/2P4N/PP3PPP/RN3RK1 b q - 0 13,9,3,-35,36,good,5.0,False,5.0,True
27,5,34,33,True,False,False,r3k1r1/pbpp1pbp/4p2p/1pQ5/2P1P3/2P4N/PP3PPP/RN3RK1 w q - 0 14,9,3,-35,29,inaccuracy,5.0,True,1.0,False
28,3,49,28,True,False,False,r3k1r1/pbpp1pbp/4p2p/1Q6/2P1P3/2P4N/PP3PPP/RN3RK1 b q - 0 14,10,3,-30,38,good,1.0,False,5.0,True
29,2,1,11,False,False,False,r3k1r1/p1pp1pbp/4p2p/1Q6/2P1b3/2P4N/PP3PPP/RN3RK1 w q - 0 15,9,3,-35,32,inaccuracy,5.0,True,3.0,True
30,3,28,42,False,False,False,r3k1r1/p1pp1pbp/4p2p/1Q6/2P1b3/2P4N/PP1N1PPP/R4RK1 b q - 1 15,9,4,-25,40,inaccuracy,3.0,True,2.0,False
31,5,33,17,False,False,False,r3k1r1/p1pp1pbp/2b1p2p/1Q6/2P5/2P4N/PP1N1PPP/R4RK1 w q - 2 16,9,4,-25,30,good,2.0,False,3.0,False
32,3,54,18,True,False,False,r3k1r1/p1pp1pbp/2b1p2p/8/2P5/1QP4N/PP1N1PPP/R4RK1 b q - 3 16,9,4,-25,33,good,3.0,False,5.0,False
33,1,14,22,False,False,False,r3k1r1/p1pp1p1p/2b1p2p/8/2P5/1Qb4N/PP1N1PPP/R4RK1 w q - 0 17,8,4,-30,35,inaccuracy,5.0,False,3.0,True
34,3,18,11,True,False,False,r3k1r1/p1pp1p1p/2b1p2p/8/2P5/1Qb3PN/PP1N1P1P/R4RK1 b q - 0 17,8,4,-30,32,inaccuracy,3.0,True,1.0,False
35,4,0,3,False,False,False,r3k1r1/p1pp1p1p/2b1p2p/8/2P5/1Q4PN/PP1b1P1P/R4RK1 w q - 0 18,5,3,0,37,good,1.0,False,3.0,True
36,3,11,38,False,False,False,r3k1r1/p1pp1p1p/2b1p2p/8/2P5/1Q4PN/PP1b1P1P/3R1RK1 b q - 1 18,5,3,0,33,good,3.0,True,4.0,False
37,2,23,38,True,False,False,r3k1r1/p1pp1p1p/2b1p2p/6b1/2P5/1Q4PN/PP3P1P/3R1RK1 w q - 2 19,5,3,0,34,inaccuracy,4.0,False,3.0,False
38,1,47,38,True,False,False,r3k1r1/p1pp1p1p/2b1p2p/6N1/2P5/1Q4P1/PP3P1P/3R1RK1 b q - 0 19,8,2,10,40,good,3.0,False,2.0,True
39,5,17,19,False,False,False,r3k1r1/p1pp1p1p/2b1p3/6p1/2P5/1Q4P1/PP3P1P/3R1RK1 w q - 0 20,5,1,0,29,inaccuracy,2.0,True,1.0,True
40,1,55,47,False,False,False,r3k1r1/p1pp1p1p/2b1p3/6p1/2P5/3Q2P1/PP3P1P/3R1RK1 b q - 1 20,5,1,0,33,good,1.0,True,5.0,False
41,1,9,25,False,False,False,r3k1r1/p1pp1p2/2b1p2p/6p1/2P5/3Q2P1/PP3P1P/3R1RK1 w q - 0 21,5,1,0,29,good,5.0,False,1.0,False
42,3,42,24,False,False,False,r3k1r1/p1pp1p2/2b1p2p/6p1/1PP5/3Q2P1/P4P1P/3R1RK1 b q - 0 21,5,1,0,35,good,1.0,False,1.0,False
43,4,3,11,False,False,False,r3k1r1/p1pp1p2/4p2p/6p1/bPP5/3Q2P1/P4P1P/3R1RK1 w q - 1 22,5,1,0,25,good,1.0,False,3.0,False
44,4,56,57,False,False,False,r3k1r1/p1pp1p2/4p2p/6p1/bPP5/3Q2P1/P2R1P1P/5RK1 b q - 2 22,5,1,0,37,good,3.0,False,4.0,False
45,1,25,33,False,False,False,1r2k1r1/p1pp1p2/4p2p/6p1/bPP5/3Q2P1/P2R1P1P/5RK1 w - - 3 23,5,1,0,26,good,4.0,False,4.0,False
46,1,51,43,False,False,False,1r2k1r1/p1pp1p2/4p2p/1P4p1/b1P5/3Q2P1/P2R1P1P/5RK1 b - - 0 23,5,1,0,37,good,4.0,False,1.0,False
47,5,19,16,False,False,False,1r2k1r1/p1p2p2/3pp2p/1P4p1/b1P5/3Q2P1/P2R1P1P/5RK1 w - - 0 24,5,1,0,26,good,1.0,False,1.0,False
48,3,24,33,True,False,False,1r2k1r1/p1p2p2/3pp2p/1P4p1/b1P5/Q5P1/P2R1P1P/5RK1 b - - 1 24,5,1,0,32,inaccuracy,1.0,False,5.0,False
49,1,26,33,True,False,False,1r2k1r1/p1p2p2/3pp2p/1b4p1/2P5/Q5P1/P2R1P1P/5RK1 w - - 0 25,4,1,-5,27,good,5.0,False,3.0,True
50,4,57,33,True,False,False,1r2k1r1/p1p2p2/3pp2p/1P4p1/8/Q5P1/P2R1P1P/5RK1 b - - 0 25,7,0,-5,33,good,3.0,True,1.0,True
51,5,16,48,True,False,False,4k1r1/p1p2p2/3pp2p/1r4p1/8/Q5P1/P2R1P1P/5RK1 w - - 0 26,6,0,-10,26,inaccuracy,1.0,True,4.0,True
52,4,33,34,False,False,False,4k1r1/Q1p2p2/3pp2p/1r4p1/8/6P1/P2R1P1P/5RK1 b - - 0 26,7,0,-10,34,good,4.0,True,5.0,True
53,5,48,56,False,False,False,4k1r1/Q1p2p2/3pp2p/2r3p1/8/6P1/P2R1P1P/5RK1 w - - 1 27,7,0,-10,27,good,5.0,True,4.0,False
54,6,60,52,False,True,False,Q3k1r1/2p2p2/3pp2p/2r3p1/8/6P1/P2R1P1P/5RK1 b - - 2 27,7,0,-10,37,good,4.0,False,5.0,False
55,5,56,62,True,False,False,Q5r1/2p1kp2/3pp2p/2r3p1/8/6P1/P2R1P1P/5RK1 w - - 3 28,7,0,-10,30,good,5.0,False,6.0,False
56,1,44,36,False,False,False,6Q1/2p1kp2/3pp2p/2r3p1/8/6P1/P2R1P1P/5RK1 b - - 0 28,12,0,-10,36,inaccuracy,6.0,False,5.0,True
57,5,62,63,False,False,False,6Q1/2p1kp2/3p3p/2r1p1p1/8/6P1/P2R1P1P/5RK1 w - - 0 29,12,0,-10,25,good,5.0,True,1.0,False
58,1,43,35,False,False,False,7Q/2p1kp2/3p3p/2r1p1p1/8/6P1/P2R1P1P/5RK1 b - - 1 29,12,0,-10,36,good,1.0,False,5.0,False
59,5,63,36,True,False,False,7Q/2p1kp2/7p/2rpp1p1/8/6P1/P2R1P1P/5RK1 w - - 0 30,12,0,-10,24,inaccuracy,5.0,False,1.0,False
60,6,52,51,False,True,False,8/2p1kp2/7p/2rpQ1p1/8/6P1/P2R1P1P/5RK1 b - - 0 30,13,0,-5,34,good,1.0,False,5.0,True
61,4,11,35,True,False,False,8/2pk1p2/7p/2rpQ1p1/8/6P1/P2R1P1P/5RK1 w - - 1 31,13,0,-5,21,blunder,5.0,True,6.0,False
62,4,34,35,True,True,False,8/2pk1p2/7p/2rRQ1p1/8/6P1/P4P1P/5RK1 b - - 0 31,14,0,-5,37,good,6.0,False,4.0,True
63,5,36,35,True,False,False,8/2pk1p2/7p/3rQ1p1/8/6P1/P4P1P/5RK1 w - - 0 32,9,0,-5,22,good,4.0,True,4.0,True
1,1,12,28,False,False,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0,0,0,22,good,,,,
2,1,52,36,False,False,False,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0,0,0,29,good,1.0,False,,
3,2,6,21,False,False,False,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0,0,0,29,good,1.0,False,1.0,False
4,2,57,42,False,False,False,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,0,1,10,31,good,1.0,False,2.0,False
5,3,5,26,False,False,False,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,0,2,0,31,good,2.0,False,2.0,False
6,2,62,45,False,False,False,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,0,3,0,31,good,2.0,False,3.0,False
7,1,11,19,False,False,False,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,4,-10,33,good,3.0,False,2.0,False
8,3,61,34,False,False,False,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4,0,4,-10,35,inaccuracy,2.0,False,1.0,False
